items,support,ordered_statistics,length
frozenset({'용평리조트'}),0.000617343032159265,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'용평리조트'}), confidence=0.000617343032159265, lift=1.0)]",1
frozenset({'용품'}),0.0004498468606431853,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'용품'}), confidence=0.0004498468606431853, lift=1.0)]",1
frozenset({'욬'}),0.00040438361408882083,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'욬'}), confidence=0.00040438361408882083, lift=1.0)]",1
frozenset({'욯'}),0.00011246171516079633,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'욯'}), confidence=0.00011246171516079633, lift=1.0)]",1
frozenset({'우도'}),0.00017946018376722818,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우도'}), confidence=0.00017946018376722818, lift=1.0)]",1
frozenset({'우동'}),0.00015074655436447167,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우동'}), confidence=0.00015074655436447167, lift=1.0)]",1
frozenset({'우리'}),0.003907446401225115,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우리'}), confidence=0.003907446401225115, lift=1.0)]",1
frozenset({'우리나라'}),0.00016271056661562022,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우리나라'}), confidence=0.00016271056661562022, lift=1.0)]",1
frozenset({'우산'}),0.00022253062787136295,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우산'}), confidence=0.00022253062787136295, lift=1.0)]",1
frozenset({'우선'}),0.0002608154670750383,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우선'}), confidence=0.0002608154670750383, lift=1.0)]",1
frozenset({'우왓'}),0.0001292113323124043,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우왓'}), confidence=0.0001292113323124043, lift=1.0)]",1
frozenset({'우왕'}),0.0033547090352220523,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우왕'}), confidence=0.0033547090352220523, lift=1.0)]",1
frozenset({'우주'}),0.0002129594180704441,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'우주'}), confidence=0.0002129594180704441, lift=1.0)]",1
frozenset({'운'}),0.00035892036753445636,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'운'}), confidence=0.00035892036753445636, lift=1.0)]",1
frozenset({'운동'}),0.00025602986217457887,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'운동'}), confidence=0.00025602986217457887, lift=1.0)]",1
frozenset({'운영'}),0.0005790581929555896,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'운영'}), confidence=0.0005790581929555896, lift=1.0)]",1
frozenset({'운전'}),0.00018903139356814703,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'운전'}), confidence=0.00018903139356814703, lift=1.0)]",1
frozenset({'운치'}),0.00015074655436447167,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'운치'}), confidence=0.00015074655436447167, lift=1.0)]",1
frozenset({'울'}),0.0006029862174578867,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'울'}), confidence=0.0006029862174578867, lift=1.0)]",1
frozenset({'울릉도'}),0.0005718797856049004,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'울릉도'}), confidence=0.0005718797856049004, lift=1.0)]",1
frozenset({'울산'}),0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'울산'}), confidence=0.00016749617151607963, lift=1.0)]",1
frozenset({'움'}),0.00042831163859111793,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'움'}), confidence=0.00042831163859111793, lift=1.0)]",1
frozenset({'웃'}),0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'웃'}), confidence=0.00016749617151607963, lift=1.0)]",1
frozenset({'웅진'}),0.00040677641653905056,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'웅진'}), confidence=0.00040677641653905056, lift=1.0)]",1
frozenset({'웅플'}),0.0001363897396630934,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'웅플'}), confidence=0.0001363897396630934, lift=1.0)]",1
frozenset({'워'}),0.0010312978560490045,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'워'}), confidence=0.0010312978560490045, lift=1.0)]",1
frozenset({'워용'}),0.0001076761102603369,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'워용'}), confidence=0.0001076761102603369, lift=1.0)]",1
frozenset({'워커힐'}),0.0003684915773353752,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'워커힐'}), confidence=0.0003684915773353752, lift=1.0)]",1
frozenset({'워킹맘'}),0.0001339969372128637,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'워킹맘'}), confidence=0.0001339969372128637, lift=1.0)]",1
frozenset({'워터'}),0.0019429555895865238,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'워터'}), confidence=0.0019429555895865238, lift=1.0)]",1
frozenset({'워터월드'}),0.0004761676875957121,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'워터월드'}), confidence=0.0004761676875957121, lift=1.0)]",1
frozenset({'워터파크'}),0.005642228177641654,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'워터파크'}), confidence=0.005642228177641654, lift=1.0)]",1
frozenset({'원'}),0.00023210183767228177,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'원'}), confidence=0.00023210183767228177, lift=1.0)]",1
frozenset({'원더'}),0.00029670750382848393,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'원더'}), confidence=0.00029670750382848393, lift=1.0)]",1
frozenset({'원래'}),0.0003613131699846861,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'원래'}), confidence=0.0003613131699846861, lift=1.0)]",1
frozenset({'원마운트'}),0.0012227220520673813,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'원마운트'}), confidence=0.0012227220520673813, lift=1.0)]",1
frozenset({'원츄'}),0.0003613131699846861,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'원츄'}), confidence=0.0003613131699846861, lift=1.0)]",1
frozenset({'월'}),0.0004833460949464012,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'월'}), confidence=0.0004833460949464012, lift=1.0)]",1
frozenset({'월드'}),0.003141749617151608,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'월드'}), confidence=0.003141749617151608, lift=1.0)]",1
frozenset({'월요일'}),0.00033020673813169985,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'월요일'}), confidence=0.00033020673813169985, lift=1.0)]",1
frozenset({'웨이브'}),0.00019620980091883614,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'웨이브'}), confidence=0.00019620980091883614, lift=1.0)]",1
frozenset({'웰리'}),0.00011006891271056662,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'웰리'}), confidence=0.00011006891271056662, lift=1.0)]",1
frozenset({'웰컴'}),0.0001866385911179173,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'웰컴'}), confidence=0.0001866385911179173, lift=1.0)]",1
frozenset({'웹툰'}),0.00011485451761102603,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'웹툰'}), confidence=0.00011485451761102603, lift=1.0)]",1
frozenset({'위'}),0.001775459418070444,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'위'}), confidence=0.001775459418070444, lift=1.0)]",1
frozenset({'위드'}),0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'위드'}), confidence=0.0001052833078101072, lift=1.0)]",1
frozenset({'위로'}),0.00019620980091883614,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'위로'}), confidence=0.00019620980091883614, lift=1.0)]",1
frozenset({'위약금'}),0.00015553215926493108,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'위약금'}), confidence=0.00015553215926493108, lift=1.0)]",1
frozenset({'위치'}),0.0007106623277182236,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'위치'}), confidence=0.0007106623277182236, lift=1.0)]",1
frozenset({'위트'}),0.0007776607963246554,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'위트'}), confidence=0.0007776607963246554, lift=1.0)]",1
frozenset({'위해'}),0.001225114854517611,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'위해'}), confidence=0.001225114854517611, lift=1.0)]",1
frozenset({'윈터'}),0.00046420367534456353,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'윈터'}), confidence=0.00046420367534456353, lift=1.0)]",1
frozenset({'유'}),0.0019262059724349159,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유'}), confidence=0.0019262059724349159, lift=1.0)]",1
frozenset({'유니버스'}),0.0002081738131699847,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유니버스'}), confidence=0.0002081738131699847, lift=1.0)]",1
frozenset({'유람선'}),0.000583843797856049,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유람선'}), confidence=0.000583843797856049, lift=1.0)]",1
frozenset({'유럽'}),0.00018903139356814703,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유럽'}), confidence=0.00018903139356814703, lift=1.0)]",1
frozenset({'유료'}),0.00012681852986217457,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유료'}), confidence=0.00012681852986217457, lift=1.0)]",1
frozenset({'유리'}),0.00011006891271056662,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유리'}), confidence=0.00011006891271056662, lift=1.0)]",1
frozenset({'유모차'}),0.00017467457886676877,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유모차'}), confidence=0.00017467457886676877, lift=1.0)]",1
frozenset({'유수풀'}),0.0003708843797856049,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유수풀'}), confidence=0.0003708843797856049, lift=1.0)]",1
frozenset({'유심'}),0.0035461332312404286,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유심'}), confidence=0.0035461332312404286, lift=1.0)]",1
frozenset({'유아'}),0.0006101646248085758,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유아'}), confidence=0.0006101646248085758, lift=1.0)]",1
frozenset({'유알'}),0.00016031776416539051,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유알'}), confidence=0.00016031776416539051, lift=1.0)]",1
frozenset({'유알모'}),0.0005718797856049004,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유알모'}), confidence=0.0005718797856049004, lift=1.0)]",1
frozenset({'유지'}),0.00012203292496171516,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유지'}), confidence=0.00012203292496171516, lift=1.0)]",1
frozenset({'유채꽃'}),0.000131604134762634,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유채꽃'}), confidence=0.000131604134762634, lift=1.0)]",1
frozenset({'유치원'}),0.0003278139356814701,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유치원'}), confidence=0.0003278139356814701, lift=1.0)]",1
frozenset({'유튜브'}),0.00014596094946401226,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유튜브'}), confidence=0.00014596094946401226, lift=1.0)]",1
frozenset({'유플러스'}),0.0002584226646248086,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유플러스'}), confidence=0.0002584226646248086, lift=1.0)]",1
frozenset({'유효'}),0.0006484494640122512,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유효'}), confidence=0.0006484494640122512, lift=1.0)]",1
frozenset({'유후'}),0.00022253062787136295,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'유후'}), confidence=0.00022253062787136295, lift=1.0)]",1
frozenset({'육아'}),0.0005814509954058193,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'육아'}), confidence=0.0005814509954058193, lift=1.0)]",1
frozenset({'율'}),0.0015122511485451762,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'율'}), confidence=0.0015122511485451762, lift=1.0)]",1
frozenset({'융'}),0.0002153522205206738,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'융'}), confidence=0.0002153522205206738, lift=1.0)]",1
frozenset({'은'}),0.0008446592649310873,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'은'}), confidence=0.0008446592649310873, lift=1.0)]",1
frozenset({'은근'}),0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'은근'}), confidence=0.00016749617151607963, lift=1.0)]",1
frozenset({'음'}),0.0005000957120980092,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'음'}), confidence=0.0005000957120980092, lift=1.0)]",1
frozenset({'음료'}),0.00046181087289433385,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'음료'}), confidence=0.00046181087289433385, lift=1.0)]",1
frozenset({'음식'}),0.000847052067381317,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'음식'}), confidence=0.000847052067381317, lift=1.0)]",1
frozenset({'음악'}),0.00016510336906584992,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'음악'}), confidence=0.00016510336906584992, lift=1.0)]",1
frozenset({'응'}),0.00017467457886676877,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'응'}), confidence=0.00017467457886676877, lift=1.0)]",1
frozenset({'응모'}),0.0002416730474732006,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'응모'}), confidence=0.0002416730474732006, lift=1.0)]",1
frozenset({'응원'}),0.002112844563552833,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'응원'}), confidence=0.002112844563552833, lift=1.0)]",1
frozenset({'의'}),0.00011006891271056662,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'의'}), confidence=0.00011006891271056662, lift=1.0)]",1
frozenset({'의미'}),0.00017946018376722818,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'의미'}), confidence=0.00017946018376722818, lift=1.0)]",1
frozenset({'의자'}),0.00019860260336906584,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'의자'}), confidence=0.00019860260336906584, lift=1.0)]",1
frozenset({'이'}),0.0035724540581929557,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이'}), confidence=0.0035724540581929557, lift=1.0)]",1
frozenset({'이건'}),0.0011198315467075039,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이건'}), confidence=0.0011198315467075039, lift=1.0)]",1
frozenset({'이군'}),0.0005455589586523737,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이군'}), confidence=0.0005455589586523737, lift=1.0)]",1
frozenset({'이나'}),0.00014117534456355282,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이나'}), confidence=0.00014117534456355282, lift=1.0)]",1
frozenset({'이동'}),0.000435490045941807,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이동'}), confidence=0.000435490045941807, lift=1.0)]",1
frozenset({'이드'}),0.000337385145482389,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이드'}), confidence=0.000337385145482389, lift=1.0)]",1
frozenset({'이득'}),0.0004546324655436447,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이득'}), confidence=0.0004546324655436447, lift=1.0)]",1
frozenset({'이랜드'}),0.00012442572741194486,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이랜드'}), confidence=0.00012442572741194486, lift=1.0)]",1
frozenset({'이름'}),0.0007991960183767228,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이름'}), confidence=0.0007991960183767228, lift=1.0)]",1
frozenset({'이면'}),0.000806374425727412,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이면'}), confidence=0.000806374425727412, lift=1.0)]",1
frozenset({'이모'}),0.0001866385911179173,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이모'}), confidence=0.0001866385911179173, lift=1.0)]",1
frozenset({'이번'}),0.006489280245022971,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이번'}), confidence=0.006489280245022971, lift=1.0)]",1
